Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
"waitForElementVisible(findTestObject(""UI/Client/Claim Services/NewClaim/input_receiveDate""), 5)",Chrome 71.0.3578.98,,2019-01-22 15:03:55,2019-01-22 15:03:55,0.074s,PASSED
"setText(findTestObject(""UI/Client/Claim Services/NewClaim/input_receiveDate""), RXDATE)",Chrome 71.0.3578.98,,2019-01-22 15:03:55,2019-01-22 15:03:55,0.249s,PASSED
delay(2),Chrome 71.0.3578.98,,2019-01-22 15:03:55,2019-01-22 15:03:57,2.003s,PASSED
"waitForElementClickable(findTestObject(""UI/Client/Claim Services/NewClaim/radio_noneNetwork""), 5)",Chrome 71.0.3578.98,,2019-01-22 15:03:57,2019-01-22 15:03:57,0.089s,PASSED
"check(findTestObject(""UI/Client/Claim Services/NewClaim/radio_noneNetwork""))",Chrome 71.0.3578.98,,2019-01-22 15:03:57,2019-01-22 15:03:57,0.110s,PASSED
delay(2),Chrome 71.0.3578.98,,2019-01-22 15:03:57,2019-01-22 15:03:59,2.002s,PASSED
"waitForElementVisible(findTestObject(""UI/Client/Claim Services/NewClaim/input_billedCharges""), 5)",Chrome 71.0.3578.98,,2019-01-22 15:03:59,2019-01-22 15:04:00,0.094s,PASSED
"setText(findTestObject(""UI/Client/Claim Services/NewClaim/input_billedCharges""), BILLCHRG)",Chrome 71.0.3578.98,,2019-01-22 15:04:00,2019-01-22 15:04:00,0.172s,PASSED
delay(2),Chrome 71.0.3578.98,,2019-01-22 15:04:00,2019-01-22 15:04:02,2.001s,PASSED
"waitForElementVisible(findTestObject(""UI/Client/Claim Services/NewClaim/input_ppoName""), 5)",Chrome 71.0.3578.98,,2019-01-22 15:04:02,2019-01-22 15:04:02,0.092s,PASSED
"setText(findTestObject(""UI/Client/Claim Services/NewClaim/input_ppoName""), PPONAME)",Chrome 71.0.3578.98,,2019-01-22 15:04:02,2019-01-22 15:04:02,0.161s,PASSED
delay(5),Chrome 71.0.3578.98,,2019-01-22 15:04:02,2019-01-22 15:04:07,5.001s,PASSED
"waitForElementClickable(findTestObject(""UI/Client/Claim Services/NewClaim/button_saveClaim""), 5)",Chrome 71.0.3578.98,,2019-01-22 15:04:07,2019-01-22 15:04:07,0.086s,PASSED
"check(findTestObject(""UI/Client/Claim Services/NewClaim/button_saveClaim""))",Chrome 71.0.3578.98,,2019-01-22 15:04:07,2019-01-22 15:04:07,0.093s,PASSED
delay(5),Chrome 71.0.3578.98,,2019-01-22 15:04:07,2019-01-22 15:04:12,5.003s,PASSED
"focus(findTestObject(""UI/Client/Claim Services/NewClaim/h4_alertClaim""))",Chrome 71.0.3578.98,,2019-01-22 15:04:12,2019-01-22 15:04:12,0.092s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-22 15:04:12,2019-01-22 15:04:15,3.002s,PASSED
"click(findTestObject(""UI/Client/Claim Services/NewClaim/button_closeAlertClaim""))",Chrome 71.0.3578.98,,2019-01-22 15:04:15,2019-01-22 15:04:15,0.211s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-22 15:04:15,2019-01-22 15:04:18,3.002s,PASSED
"waitForElementVisible(findTestObject(""UI/Client/Claim Services/NewClaim/span_attachFiles""), 5)",Chrome 71.0.3578.98,,2019-01-22 15:04:18,2019-01-22 15:04:19,0.067s,PASSED
"verifyElementVisible(findTestObject(""UI/Client/Claim Services/NewClaim/span_attachFiles""))",Chrome 71.0.3578.98,,2019-01-22 15:04:19,2019-01-22 15:04:19,0.052s,PASSED
"waitForElementClickable(findTestObject(""UI/Client/Claim Services/a_FilesTab""), 5)",Chrome 71.0.3578.98,,2019-01-22 15:04:19,2019-01-22 15:04:19,0.028s,PASSED
"click(findTestObject(""UI/Client/Claim Services/a_FilesTab""))",Chrome 71.0.3578.98,,2019-01-22 15:04:19,2019-01-22 15:04:19,0.081s,PASSED
waitForPageLoad(5),Chrome 71.0.3578.98,,2019-01-22 15:04:19,2019-01-22 15:04:19,0.009s,PASSED
"uploadFile(findTestObject(""UI/Client/Claim Services/input_NewFile""), UPFILE)",Chrome 71.0.3578.98,,2019-01-22 15:04:19,2019-01-22 15:04:19,0.059s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-22 15:04:19,2019-01-22 15:04:22,3.003s,PASSED
"waitForElementClickable(findTestObject(""UI/Client/Claim Services/selectFileNameDropDown""), 5)",Chrome 71.0.3578.98,,2019-01-22 15:04:22,2019-01-22 15:04:22,0.055s,PASSED
"click(findTestObject(""UI/Client/Claim Services/selectFileNameDropDown""))",Chrome 71.0.3578.98,,2019-01-22 15:04:22,2019-01-22 15:04:22,0.128s,PASSED
delay(2),Chrome 71.0.3578.98,,2019-01-22 15:04:22,2019-01-22 15:04:24,2.002s,PASSED
"click(findTestObject(""UI/Client/Claim Services/option_otherFile""))",Chrome 71.0.3578.98,,2019-01-22 15:04:24,2019-01-22 15:04:24,0.095s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-22 15:04:24,2019-01-22 15:04:27,3.003s,PASSED
"waitForElementClickable(findTestObject(""UI/Client/Claim Services/buttonSaveUpload""), 5)",Chrome 71.0.3578.98,,2019-01-22 15:04:27,2019-01-22 15:04:27,0.073s,PASSED
"click(findTestObject(""UI/Client/Claim Services/buttonSaveUpload""))",Chrome 71.0.3578.98,,2019-01-22 15:04:27,2019-01-22 15:04:27,0.084s,PASSED
waitForPageLoad(5),Chrome 71.0.3578.98,,2019-01-22 15:04:27,2019-01-22 15:04:27,0.018s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-22 15:04:27,2019-01-22 15:04:30,3.002s,PASSED
"verifyElementVisible(findTestObject(""UI/Client/Claim Services/strong_uploadedFileMessage""))",Chrome 71.0.3578.98,,2019-01-22 15:04:30,2019-01-22 15:04:30,0.088s,PASSED
delay(5),Chrome 71.0.3578.98,,2019-01-22 15:04:30,2019-01-22 15:04:35,5.000s,PASSED
"waitForElementClickable(findTestObject(""UI/General/Log/span_logoutAsClient""), 5)",Chrome 71.0.3578.98,,2019-01-22 15:04:35,2019-01-22 15:04:35,0.041s,PASSED
"click(findTestObject(""UI/General/Log/span_logoutAsClient""))",Chrome 71.0.3578.98,,2019-01-22 15:04:35,2019-01-22 15:04:36,0.149s,PASSED
delay(1),Chrome 71.0.3578.98,,2019-01-22 15:04:36,2019-01-22 15:04:37,1.002s,PASSED
"waitForElementClickable(findTestObject(""UI/General/Log/a_userAvatar""), 5)",Chrome 71.0.3578.98,,2019-01-22 15:04:37,2019-01-22 15:04:37,0.056s,PASSED
"click(findTestObject(""UI/General/Log/a_userAvatar""))",Chrome 71.0.3578.98,,2019-01-22 15:04:37,2019-01-22 15:04:37,0.113s,PASSED
delay(1),Chrome 71.0.3578.98,,2019-01-22 15:04:37,2019-01-22 15:04:38,1.001s,PASSED
"waitForElementClickable(findTestObject(""UI/General/Log/a_signOutAMPS""), 5)",Chrome 71.0.3578.98,,2019-01-22 15:04:38,2019-01-22 15:04:38,0.068s,PASSED
"click(findTestObject(""UI/General/Log/a_signOutAMPS""))",Chrome 71.0.3578.98,,2019-01-22 15:04:38,2019-01-22 15:04:38,0.125s,PASSED
delay(1),Chrome 71.0.3578.98,,2019-01-22 15:04:38,2019-01-22 15:04:39,1.002s,PASSED
closeBrowser(),Chrome 71.0.3578.98,,2019-01-22 15:04:39,2019-01-22 15:04:40,0.663s,PASSED
,,,,,,
Test Cases/UI/Client/Claim Services/Claim_Details,Chrome 71.0.3578.98,Click on a specific Claim to display its contents.,2019-01-22 15:04:40,2019-01-22 15:04:55,15.290s,PASSED
"UAT = ""https://uat.advancedpricing.com""",Chrome 71.0.3578.98,,2019-01-22 15:04:40,2019-01-22 15:04:40,0.000s,PASSED
"USER = ""qaAuto""",Chrome 71.0.3578.98,,2019-01-22 15:04:40,2019-01-22 15:04:40,0.001s,PASSED
"PASSWD = ""a9yk100dD""",Chrome 71.0.3578.98,,2019-01-22 15:04:40,2019-01-22 15:04:40,0.000s,PASSED
"openBrowser("""")",Chrome 71.0.3578.98,,2019-01-22 15:04:40,2019-01-22 15:04:42,2.246s,PASSED
maximizeWindow(),Chrome 71.0.3578.98,,2019-01-22 15:04:42,2019-01-22 15:04:43,1.164s,PASSED
navigateToUrl(UAT),Chrome 71.0.3578.98,,2019-01-22 15:04:43,2019-01-22 15:04:45,1.517s,PASSED
waitForPageLoad(5),Chrome 71.0.3578.98,,2019-01-22 15:04:45,2019-01-22 15:04:45,0.007s,PASSED
"setText(findTestObject(""UI/Client/Claim Services/input_userCode""), USER)",Chrome 71.0.3578.98,,2019-01-22 15:04:45,2019-01-22 15:04:45,0.147s,PASSED
"setText(findTestObject(""UI/Client/Claim Services/input_userPassword""), PASSWD)",Chrome 71.0.3578.98,,2019-01-22 15:04:45,2019-01-22 15:04:45,0.138s,PASSED
"waitForElementClickable(findTestObject(""UI/Client/Claim Services/input_loginButton""), 5)",Chrome 71.0.3578.98,,2019-01-22 15:04:45,2019-01-22 15:04:45,0.028s,PASSED
"click(findTestObject(""UI/Client/Claim Services/input_loginButton""))",Chrome 71.0.3578.98,,2019-01-22 15:04:45,2019-01-22 15:04:45,0.084s,PASSED
waitForPageLoad(5),Chrome 71.0.3578.98,,2019-01-22 15:04:45,2019-01-22 15:04:45,0.006s,PASSED
"waitForElementClickable(findTestObject(""UI/Client/Claim Services/span_ABMSClient""), 5)",Chrome 71.0.3578.98,,2019-01-22 15:04:45,2019-01-22 15:04:46,1.087s,PASSED
"click(findTestObject(""UI/Client/Claim Services/span_ABMSClient""))",Chrome 71.0.3578.98,,2019-01-22 15:04:46,2019-01-22 15:04:47,0.311s,PASSED
waitForPageLoad(5),Chrome 71.0.3578.98,,2019-01-22 15:04:47,2019-01-22 15:04:47,0.006s,PASSED
"waitForElementClickable(findTestObject(""UI/Client/Claim Services/span_firstClaim""), 5)",Chrome 71.0.3578.98,,2019-01-22 15:04:47,2019-01-22 15:04:47,0.542s,PASSED
"click(findTestObject(""UI/Client/Claim Services/span_firstClaim""))",Chrome 71.0.3578.98,,2019-01-22 15:04:47,2019-01-22 15:04:48,0.504s,PASSED
waitForPageLoad(5),Chrome 71.0.3578.98,,2019-01-22 15:04:48,2019-01-22 15:04:48,0.007s,PASSED
"waitForElementVisible(findTestObject(""UI/Client/Claim Services/span_ClaimHeader""), 5)",Chrome 71.0.3578.98,,2019-01-22 15:04:48,2019-01-22 15:04:48,0.037s,PASSED
"claimHeader = getText(findTestObject(""UI/Client/Claim Services/span_ClaimHeader""))",Chrome 71.0.3578.98,,2019-01-22 15:04:48,2019-01-22 15:04:48,0.030s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-22 15:04:48,2019-01-22 15:04:51,3.003s,PASSED
"waitForElementClickable(findTestObject(""UI/General/Log/span_logoutAsClient""), 5)",Chrome 71.0.3578.98,,2019-01-22 15:04:51,2019-01-22 15:04:51,0.096s,PASSED
"click(findTestObject(""UI/General/Log/span_logoutAsClient""))",Chrome 71.0.3578.98,,2019-01-22 15:04:51,2019-01-22 15:04:51,0.140s,PASSED
delay(1),Chrome 71.0.3578.98,,2019-01-22 15:04:51,2019-01-22 15:04:52,1.003s,PASSED
"waitForElementClickable(findTestObject(""UI/General/Log/a_userAvatar""), 5)",Chrome 71.0.3578.98,,2019-01-22 15:04:52,2019-01-22 15:04:52,0.073s,PASSED
"click(findTestObject(""UI/General/Log/a_userAvatar""))",Chrome 71.0.3578.98,,2019-01-22 15:04:52,2019-01-22 15:04:52,0.075s,PASSED
delay(1),Chrome 71.0.3578.98,,2019-01-22 15:04:52,2019-01-22 15:04:53,1.001s,PASSED
"waitForElementClickable(findTestObject(""UI/General/Log/a_signOutAMPS""), 5)",Chrome 71.0.3578.98,,2019-01-22 15:04:53,2019-01-22 15:04:53,0.068s,PASSED
"click(findTestObject(""UI/General/Log/a_signOutAMPS""))",Chrome 71.0.3578.98,,2019-01-22 15:04:53,2019-01-22 15:04:53,0.118s,PASSED
delay(1),Chrome 71.0.3578.98,,2019-01-22 15:04:53,2019-01-22 15:04:54,1.003s,PASSED
closeBrowser(),Chrome 71.0.3578.98,,2019-01-22 15:04:54,2019-01-22 15:04:55,0.641s,PASSED
,,,,,,
Test Cases/UI/Client/Claim Services/Download_successful,Chrome 71.0.3578.98,Download a file attached to a specific Claim.,2019-01-22 15:04:55,2019-01-22 15:05:03,8.509s,FAILED
"UAT = ""https://uat.advancedpricing.com""",Chrome 71.0.3578.98,,2019-01-22 15:04:55,2019-01-22 15:04:55,0.000s,PASSED
"USER = ""qaAuto""",Chrome 71.0.3578.98,,2019-01-22 15:04:55,2019-01-22 15:04:55,0.000s,PASSED
"PASSWD = ""a9yk100dD""",Chrome 71.0.3578.98,,2019-01-22 15:04:55,2019-01-22 15:04:55,0.001s,PASSED
"downloadPath = ""C:\Users\rogelio medrano\Downloads""",Chrome 71.0.3578.98,,2019-01-22 15:04:55,2019-01-22 15:04:55,0.000s,PASSED
"FILEDOWN = ""MedRecords-Demo.png""",Chrome 71.0.3578.98,,2019-01-22 15:04:55,2019-01-22 15:04:55,0.000s,PASSED
"openBrowser("""")",Chrome 71.0.3578.98,,2019-01-22 15:04:55,2019-01-22 15:04:57,2.220s,PASSED
maximizeWindow(),Chrome 71.0.3578.98,,2019-01-22 15:04:57,2019-01-22 15:04:58,1.119s,PASSED
navigateToUrl(UAT),Chrome 71.0.3578.98,,2019-01-22 15:04:58,2019-01-22 15:05:00,1.407s,PASSED
waitForPageLoad(5),Chrome 71.0.3578.98,,2019-01-22 15:05:00,2019-01-22 15:05:00,0.007s,PASSED
"setText(findTestObject(""UI/Client/Claim Services/input_userCode""), USER)",Chrome 71.0.3578.98,,2019-01-22 15:05:00,2019-01-22 15:05:00,0.140s,PASSED
"setText(findTestObject(""UI/Client/Claim Services/input_userPassword""), PASSWD)",Chrome 71.0.3578.98,,2019-01-22 15:05:00,2019-01-22 15:05:00,0.155s,PASSED
"waitForElementClickable(findTestObject(""UI/Client/Claim Services/input_loginButton""), 5)",Chrome 71.0.3578.98,,2019-01-22 15:05:00,2019-01-22 15:05:00,0.030s,PASSED
"click(findTestObject(""UI/Client/Claim Services/input_loginButton""))",Chrome 71.0.3578.98,,2019-01-22 15:05:00,2019-01-22 15:05:00,0.106s,PASSED
waitForPageLoad(5),Chrome 71.0.3578.98,,2019-01-22 15:05:00,2019-01-22 15:05:00,0.007s,PASSED
"waitForElementClickable(findTestObject(""UI/Client/Claim Services/span_ABMSClient""), 5)",Chrome 71.0.3578.98,,2019-01-22 15:05:00,2019-01-22 15:05:01,1.128s,PASSED
"click(findTestObject(""UI/Client/Claim Services/span_ABMSClient""))",Chrome 71.0.3578.98,,2019-01-22 15:05:01,2019-01-22 15:05:02,0.344s,PASSED
waitForPageLoad(5),Chrome 71.0.3578.98,,2019-01-22 15:05:02,2019-01-22 15:05:02,0.007s,PASSED
"waitForElementClickable(findTestObject(""UI/Client/Claim Services/span_firstClaim""), 5)",Chrome 71.0.3578.98,,2019-01-22 15:05:02,2019-01-22 15:05:02,0.579s,PASSED
"click(findTestObject(""UI/Client/Claim Services/span_firstClaim""))",Chrome 71.0.3578.98,,2019-01-22 15:05:02,2019-01-22 15:05:03,0.552s,PASSED
waitForPageLoad(5),Chrome 71.0.3578.98,,2019-01-22 15:05:03,2019-01-22 15:05:03,0.007s,PASSED
"waitForElementClickable(findTestObject(""Claim Services/a_filesTab""), 5)",Chrome 71.0.3578.98,,2019-01-22 15:05:03,2019-01-22 15:05:03,0.448s,FAILED
,,,,,,
Test Cases/UI/Client/Claim Services/Search_Successful,Chrome 71.0.3578.98,Search for a Claim entering valid/existing data to search and display a specific Claim.,2019-01-22 15:05:03,2019-01-22 15:05:24,20.384s,PASSED
"UAT = ""https://uat.advancedpricing.com""",Chrome 71.0.3578.98,,2019-01-22 15:05:04,2019-01-22 15:05:04,0.000s,PASSED
"USER = ""qaAuto""",Chrome 71.0.3578.98,,2019-01-22 15:05:04,2019-01-22 15:05:04,0.001s,PASSED
"PASSWD = ""a9yk100dD""",Chrome 71.0.3578.98,,2019-01-22 15:05:04,2019-01-22 15:05:04,0.000s,PASSED
"UPFILE = ""C:\uploadAMPS\UpFile.txt""",Chrome 71.0.3578.98,,2019-01-22 15:05:04,2019-01-22 15:05:04,0.000s,PASSED
"openBrowser("""")",Chrome 71.0.3578.98,,2019-01-22 15:05:04,2019-01-22 15:05:07,2.848s,PASSED
maximizeWindow(),Chrome 71.0.3578.98,,2019-01-22 15:05:07,2019-01-22 15:05:08,1.153s,PASSED
navigateToUrl(UAT),Chrome 71.0.3578.98,,2019-01-22 15:05:08,2019-01-22 15:05:09,1.523s,PASSED
waitForPageLoad(5),Chrome 71.0.3578.98,,2019-01-22 15:05:09,2019-01-22 15:05:09,0.007s,PASSED
"setText(findTestObject(""UI/Client/Claim Services/input_userCode""), USER)",Chrome 71.0.3578.98,,2019-01-22 15:05:09,2019-01-22 15:05:09,0.152s,PASSED
"setText(findTestObject(""UI/Client/Claim Services/input_userPassword""), PASSWD)",Chrome 71.0.3578.98,,2019-01-22 15:05:09,2019-01-22 15:05:10,0.160s,PASSED
"waitForElementClickable(findTestObject(""UI/Client/Claim Services/input_loginButton""), 5)",Chrome 71.0.3578.98,,2019-01-22 15:05:10,2019-01-22 15:05:10,0.030s,PASSED
"click(findTestObject(""UI/Client/Claim Services/input_loginButton""))",Chrome 71.0.3578.98,,2019-01-22 15:05:10,2019-01-22 15:05:10,0.104s,PASSED
waitForPageLoad(5),Chrome 71.0.3578.98,,2019-01-22 15:05:10,2019-01-22 15:05:10,0.008s,PASSED
"waitForElementClickable(findTestObject(""UI/Client/Claim Services/span_ABMSClient""), 5)",Chrome 71.0.3578.98,,2019-01-22 15:05:10,2019-01-22 15:05:11,1.120s,PASSED
"click(findTestObject(""UI/Client/Claim Services/span_ABMSClient""))",Chrome 71.0.3578.98,,2019-01-22 15:05:11,2019-01-22 15:05:11,0.337s,PASSED
waitForPageLoad(5),Chrome 71.0.3578.98,,2019-01-22 15:05:11,2019-01-22 15:05:11,0.006s,PASSED
"verifyElementPresent(findTestObject(""UI/Client/Claim Services/span_firstClaim""), 5)",Chrome 71.0.3578.98,,2019-01-22 15:05:11,2019-01-22 15:05:12,0.602s,PASSED
"verifyElementPresent(findTestObject(""UI/Client/Claim Services/span_secondClaim""), 5)",Chrome 71.0.3578.98,,2019-01-22 15:05:12,2019-01-22 15:05:12,0.040s,PASSED
"verifyElementPresent(findTestObject(""UI/Client/Claim Services/li_pageTwo""), 5)",Chrome 71.0.3578.98,,2019-01-22 15:05:12,2019-01-22 15:05:12,0.037s,PASSED
"CLAIM = getText(findTestObject(""UI/Client/Claim Services/span_firstClaim""))",Chrome 71.0.3578.98,,2019-01-22 15:05:12,2019-01-22 15:05:12,0.017s,PASSED
"waitForElementVisible(findTestObject(""UI/Client/Claim Services/input_ampsClaimID""), 5)",Chrome 71.0.3578.98,,2019-01-22 15:05:12,2019-01-22 15:05:12,0.034s,PASSED
"setText(findTestObject(""UI/Client/Claim Services/input_ampsClaimID""), CLAIM)",Chrome 71.0.3578.98,,2019-01-22 15:05:12,2019-01-22 15:05:12,0.154s,PASSED
delay(2),Chrome 71.0.3578.98,,2019-01-22 15:05:12,2019-01-22 15:05:14,2.002s,PASSED
"waitForElementClickable(findTestObject(""UI/Client/Claim Services/button_filter""), 5)",Chrome 71.0.3578.98,,2019-01-22 15:05:14,2019-01-22 15:05:14,0.071s,PASSED
"click(findTestObject(""UI/Client/Claim Services/button_filter""))",Chrome 71.0.3578.98,,2019-01-22 15:05:14,2019-01-22 15:05:14,0.113s,PASSED
waitForPageLoad(5),Chrome 71.0.3578.98,,2019-01-22 15:05:14,2019-01-22 15:05:14,0.007s,PASSED
"verifyElementPresent(findTestObject(""UI/Client/Claim Services/span_firstClaim""), 5)",Chrome 71.0.3578.98,,2019-01-22 15:05:14,2019-01-22 15:05:14,0.015s,PASSED
"verifyElementNotPresent(findTestObject(""UI/Client/Claim Services/span_secondClaim""), 5)",Chrome 71.0.3578.98,,2019-01-22 15:05:14,2019-01-22 15:05:15,0.555s,PASSED
"verifyElementNotPresent(findTestObject(""UI/Client/Claim Services/li_pageTwo""), 5)",Chrome 71.0.3578.98,,2019-01-22 15:05:15,2019-01-22 15:05:15,0.003s,PASSED
"waitForElementVisible(findTestObject(""UI/Client/Claim Services/li_nextPage""), 5)",Chrome 71.0.3578.98,,2019-01-22 15:05:15,2019-01-22 15:05:15,0.043s,PASSED
"verifyElementVisible(findTestObject(""UI/Client/Claim Services/li_nextPage""))",Chrome 71.0.3578.98,,2019-01-22 15:05:15,2019-01-22 15:05:15,0.023s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-22 15:05:15,2019-01-22 15:05:18,3.002s,PASSED
"waitForElementClickable(findTestObject(""UI/Client/Claim Services/button_clear""), 5)",Chrome 71.0.3578.98,,2019-01-22 15:05:18,2019-01-22 15:05:18,0.048s,PASSED
"click(findTestObject(""UI/Client/Claim Services/button_clear""))",Chrome 71.0.3578.98,,2019-01-22 15:05:18,2019-01-22 15:05:18,0.073s,PASSED
waitForPageLoad(5),Chrome 71.0.3578.98,,2019-01-22 15:05:18,2019-01-22 15:05:18,0.005s,PASSED
