Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
"waitForElementClickable(findTestObject(""UI/Client/Claim Services/span_ABMSClient""), 5)",Chrome 71.0.3578.98,,2019-01-22 17:51:08,2019-01-22 17:51:09,1.127s,PASSED
"click(findTestObject(""UI/Client/Claim Services/span_ABMSClient""))",Chrome 71.0.3578.98,,2019-01-22 17:51:09,2019-01-22 17:51:10,0.301s,PASSED
waitForPageLoad(5),Chrome 71.0.3578.98,,2019-01-22 17:51:10,2019-01-22 17:51:10,0.006s,PASSED
"waitForElementClickable(findTestObject(""UI/Client/Claim Services/NewClaim/a_addClaim""), 5)",Chrome 71.0.3578.98,,2019-01-22 17:51:10,2019-01-22 17:51:10,0.078s,PASSED
"click(findTestObject(""UI/Client/Claim Services/NewClaim/a_addClaim""))",Chrome 71.0.3578.98,,2019-01-22 17:51:10,2019-01-22 17:51:10,0.170s,PASSED
waitForPageLoad(5),Chrome 71.0.3578.98,,2019-01-22 17:51:10,2019-01-22 17:51:10,0.007s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-22 17:51:10,2019-01-22 17:51:13,3.024s,PASSED
"focus(findTestObject(""UI/Client/Claim Services/NewClaim/h4_termsConditions""))",Chrome 71.0.3578.98,,2019-01-22 17:51:13,2019-01-22 17:51:13,0.060s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-22 17:51:13,2019-01-22 17:51:16,3.001s,PASSED
"click(findTestObject(""UI/Client/Claim Services/NewClaim/button_Accept""))",Chrome 71.0.3578.98,,2019-01-22 17:51:16,2019-01-22 17:51:17,0.502s,PASSED
delay(2),Chrome 71.0.3578.98,,2019-01-22 17:51:17,2019-01-22 17:51:19,2.001s,PASSED
"waitForElementVisible(findTestObject(""UI/Client/Claim Services/NewClaim/span_newClaimHeader""), 5)",Chrome 71.0.3578.98,,2019-01-22 17:51:19,2019-01-22 17:51:19,0.083s,PASSED
"newClaim = getText(findTestObject(""UI/Client/Claim Services/NewClaim/span_newClaimHeader""))",Chrome 71.0.3578.98,,2019-01-22 17:51:19,2019-01-22 17:51:19,0.068s,PASSED
"verifyMatch(newClaim, ""New"", false)",Chrome 71.0.3578.98,,2019-01-22 17:51:19,2019-01-22 17:51:19,0.004s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-22 17:51:19,2019-01-22 17:51:22,3.002s,PASSED
"waitForElementClickable(findTestObject(""UI/Client/Claim Services/NewClaim/select_clientGroupId""), 5)",Chrome 71.0.3578.98,,2019-01-22 17:51:22,2019-01-22 17:51:22,0.077s,PASSED
"click(findTestObject(""UI/Client/Claim Services/NewClaim/select_clientGroupId""))",Chrome 71.0.3578.98,,2019-01-22 17:51:22,2019-01-22 17:51:22,0.110s,PASSED
delay(2),Chrome 71.0.3578.98,,2019-01-22 17:51:22,2019-01-22 17:51:24,2.003s,PASSED
"click(findTestObject(""UI/Client/Claim Services/NewClaim/option_twoKellog""))",Chrome 71.0.3578.98,,2019-01-22 17:51:24,2019-01-22 17:51:24,0.120s,PASSED
delay(2),Chrome 71.0.3578.98,,2019-01-22 17:51:24,2019-01-22 17:51:26,2.003s,PASSED
"waitForElementVisible(findTestObject(""UI/Client/Claim Services/NewClaim/input_claimNumber""), 5)",Chrome 71.0.3578.98,,2019-01-22 17:51:26,2019-01-22 17:51:26,0.086s,PASSED
"setText(findTestObject(""UI/Client/Claim Services/NewClaim/input_claimNumber""), CLAIMNUMBER)",Chrome 71.0.3578.98,,2019-01-22 17:51:26,2019-01-22 17:51:26,0.177s,PASSED
delay(2),Chrome 71.0.3578.98,,2019-01-22 17:51:26,2019-01-22 17:51:28,2.002s,PASSED
"waitForElementVisible(findTestObject(""UI/Client/Claim Services/NewClaim/input_receiveDate""), 5)",Chrome 71.0.3578.98,,2019-01-22 17:51:28,2019-01-22 17:51:28,0.090s,PASSED
"setText(findTestObject(""UI/Client/Claim Services/NewClaim/input_receiveDate""), RXDATE)",Chrome 71.0.3578.98,,2019-01-22 17:51:28,2019-01-22 17:51:29,0.197s,PASSED
delay(2),Chrome 71.0.3578.98,,2019-01-22 17:51:29,2019-01-22 17:51:31,2.004s,PASSED
"waitForElementClickable(findTestObject(""UI/Client/Claim Services/NewClaim/radio_noneNetwork""), 5)",Chrome 71.0.3578.98,,2019-01-22 17:51:31,2019-01-22 17:51:31,0.077s,PASSED
"check(findTestObject(""UI/Client/Claim Services/NewClaim/radio_noneNetwork""))",Chrome 71.0.3578.98,,2019-01-22 17:51:31,2019-01-22 17:51:31,0.113s,PASSED
delay(2),Chrome 71.0.3578.98,,2019-01-22 17:51:31,2019-01-22 17:51:33,2.002s,PASSED
"waitForElementVisible(findTestObject(""UI/Client/Claim Services/NewClaim/input_billedCharges""), 5)",Chrome 71.0.3578.98,,2019-01-22 17:51:33,2019-01-22 17:51:33,0.094s,PASSED
"setText(findTestObject(""UI/Client/Claim Services/NewClaim/input_billedCharges""), BILLCHRG)",Chrome 71.0.3578.98,,2019-01-22 17:51:33,2019-01-22 17:51:33,0.160s,PASSED
delay(2),Chrome 71.0.3578.98,,2019-01-22 17:51:33,2019-01-22 17:51:35,2.002s,PASSED
"waitForElementVisible(findTestObject(""UI/Client/Claim Services/NewClaim/input_ppoName""), 5)",Chrome 71.0.3578.98,,2019-01-22 17:51:35,2019-01-22 17:51:35,0.094s,PASSED
"setText(findTestObject(""UI/Client/Claim Services/NewClaim/input_ppoName""), PPONAME)",Chrome 71.0.3578.98,,2019-01-22 17:51:35,2019-01-22 17:51:35,0.141s,PASSED
delay(5),Chrome 71.0.3578.98,,2019-01-22 17:51:35,2019-01-22 17:51:40,5.002s,PASSED
"waitForElementClickable(findTestObject(""UI/Client/Claim Services/NewClaim/button_saveClaim""), 5)",Chrome 71.0.3578.98,,2019-01-22 17:51:40,2019-01-22 17:51:40,0.079s,PASSED
"check(findTestObject(""UI/Client/Claim Services/NewClaim/button_saveClaim""))",Chrome 71.0.3578.98,,2019-01-22 17:51:40,2019-01-22 17:51:41,0.131s,PASSED
delay(5),Chrome 71.0.3578.98,,2019-01-22 17:51:41,2019-01-22 17:51:46,5.003s,PASSED
"focus(findTestObject(""UI/Client/Claim Services/NewClaim/h4_alertClaim""))",Chrome 71.0.3578.98,,2019-01-22 17:51:46,2019-01-22 17:51:46,0.103s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-22 17:51:46,2019-01-22 17:51:49,3.003s,PASSED
"click(findTestObject(""UI/Client/Claim Services/NewClaim/button_closeAlertClaim""))",Chrome 71.0.3578.98,,2019-01-22 17:51:49,2019-01-22 17:51:49,0.237s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-22 17:51:49,2019-01-22 17:51:52,3.002s,PASSED
"waitForElementVisible(findTestObject(""UI/Client/Claim Services/NewClaim/span_attachFiles""), 5)",Chrome 71.0.3578.98,,2019-01-22 17:51:52,2019-01-22 17:51:52,0.089s,PASSED
"verifyElementVisible(findTestObject(""UI/Client/Claim Services/NewClaim/span_attachFiles""))",Chrome 71.0.3578.98,,2019-01-22 17:51:52,2019-01-22 17:51:52,0.034s,PASSED
"waitForElementClickable(findTestObject(""UI/Client/Claim Services/a_FilesTab""), 5)",Chrome 71.0.3578.98,,2019-01-22 17:51:52,2019-01-22 17:51:52,0.045s,PASSED
"click(findTestObject(""UI/Client/Claim Services/a_FilesTab""))",Chrome 71.0.3578.98,,2019-01-22 17:51:52,2019-01-22 17:51:52,0.079s,PASSED
waitForPageLoad(5),Chrome 71.0.3578.98,,2019-01-22 17:51:52,2019-01-22 17:51:52,0.009s,PASSED
"uploadFile(findTestObject(""UI/Client/Claim Services/input_NewFile""), UPFILE)",Chrome 71.0.3578.98,,2019-01-22 17:51:52,2019-01-22 17:51:52,0.056s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-22 17:51:52,2019-01-22 17:51:55,3.002s,PASSED
"waitForElementClickable(findTestObject(""UI/Client/Claim Services/selectFileNameDropDown""), 5)",Chrome 71.0.3578.98,,2019-01-22 17:51:55,2019-01-22 17:51:55,0.093s,PASSED
"click(findTestObject(""UI/Client/Claim Services/selectFileNameDropDown""))",Chrome 71.0.3578.98,,2019-01-22 17:51:55,2019-01-22 17:51:55,0.106s,PASSED
delay(2),Chrome 71.0.3578.98,,2019-01-22 17:51:55,2019-01-22 17:51:57,2.002s,PASSED
"click(findTestObject(""UI/Client/Claim Services/option_otherFile""))",Chrome 71.0.3578.98,,2019-01-22 17:51:57,2019-01-22 17:51:58,0.108s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-22 17:51:58,2019-01-22 17:52:01,3.003s,PASSED
"waitForElementClickable(findTestObject(""UI/Client/Claim Services/buttonSaveUpload""), 5)",Chrome 71.0.3578.98,,2019-01-22 17:52:01,2019-01-22 17:52:01,0.066s,PASSED
"click(findTestObject(""UI/Client/Claim Services/buttonSaveUpload""))",Chrome 71.0.3578.98,,2019-01-22 17:52:01,2019-01-22 17:52:01,0.106s,PASSED
waitForPageLoad(5),Chrome 71.0.3578.98,,2019-01-22 17:52:01,2019-01-22 17:52:01,0.010s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-22 17:52:01,2019-01-22 17:52:04,3.001s,PASSED
"verifyElementVisible(findTestObject(""UI/Client/Claim Services/strong_uploadedFileMessage""))",Chrome 71.0.3578.98,,2019-01-22 17:52:04,2019-01-22 17:52:04,0.095s,PASSED
delay(5),Chrome 71.0.3578.98,,2019-01-22 17:52:04,2019-01-22 17:52:09,5.001s,PASSED
"waitForElementClickable(findTestObject(""UI/General/Log/span_logoutAsClient""), 5)",Chrome 71.0.3578.98,,2019-01-22 17:52:09,2019-01-22 17:52:09,0.021s,PASSED
"click(findTestObject(""UI/General/Log/span_logoutAsClient""))",Chrome 71.0.3578.98,,2019-01-22 17:52:09,2019-01-22 17:52:09,0.165s,PASSED
delay(1),Chrome 71.0.3578.98,,2019-01-22 17:52:09,2019-01-22 17:52:10,1.002s,PASSED
"waitForElementClickable(findTestObject(""UI/General/Log/a_userAvatar""), 5)",Chrome 71.0.3578.98,,2019-01-22 17:52:10,2019-01-22 17:52:10,0.089s,PASSED
"click(findTestObject(""UI/General/Log/a_userAvatar""))",Chrome 71.0.3578.98,,2019-01-22 17:52:10,2019-01-22 17:52:10,0.062s,PASSED
delay(1),Chrome 71.0.3578.98,,2019-01-22 17:52:10,2019-01-22 17:52:11,1.001s,PASSED
"waitForElementClickable(findTestObject(""UI/General/Log/a_signOutAMPS""), 5)",Chrome 71.0.3578.98,,2019-01-22 17:52:11,2019-01-22 17:52:11,0.064s,PASSED
"click(findTestObject(""UI/General/Log/a_signOutAMPS""))",Chrome 71.0.3578.98,,2019-01-22 17:52:11,2019-01-22 17:52:11,0.124s,PASSED
delay(1),Chrome 71.0.3578.98,,2019-01-22 17:52:11,2019-01-22 17:52:12,1.001s,PASSED
closeBrowser(),Chrome 71.0.3578.98,,2019-01-22 17:52:12,2019-01-22 17:52:13,0.657s,PASSED
,,,,,,
Test Cases/UI/Client/Claim Services/Claim_Details,Chrome 71.0.3578.98,Click on a specific Claim to display its contents.,2019-01-22 17:52:13,2019-01-22 17:52:28,15.437s,PASSED
"UAT = ""https://uat.advancedpricing.com""",Chrome 71.0.3578.98,,2019-01-22 17:52:13,2019-01-22 17:52:13,0.000s,PASSED
"USER = ""qaAuto""",Chrome 71.0.3578.98,,2019-01-22 17:52:13,2019-01-22 17:52:13,0.001s,PASSED
"PASSWD = ""a9yk100dD""",Chrome 71.0.3578.98,,2019-01-22 17:52:13,2019-01-22 17:52:13,0.000s,PASSED
"openBrowser("""")",Chrome 71.0.3578.98,,2019-01-22 17:52:13,2019-01-22 17:52:15,2.163s,PASSED
maximizeWindow(),Chrome 71.0.3578.98,,2019-01-22 17:52:15,2019-01-22 17:52:17,1.172s,PASSED
navigateToUrl(UAT),Chrome 71.0.3578.98,,2019-01-22 17:52:17,2019-01-22 17:52:18,1.636s,PASSED
waitForPageLoad(5),Chrome 71.0.3578.98,,2019-01-22 17:52:18,2019-01-22 17:52:18,0.007s,PASSED
"setText(findTestObject(""UI/Client/Claim Services/input_userCode""), USER)",Chrome 71.0.3578.98,,2019-01-22 17:52:18,2019-01-22 17:52:18,0.138s,PASSED
"setText(findTestObject(""UI/Client/Claim Services/input_userPassword""), PASSWD)",Chrome 71.0.3578.98,,2019-01-22 17:52:18,2019-01-22 17:52:18,0.159s,PASSED
"waitForElementClickable(findTestObject(""UI/Client/Claim Services/input_loginButton""), 5)",Chrome 71.0.3578.98,,2019-01-22 17:52:18,2019-01-22 17:52:19,0.030s,PASSED
"click(findTestObject(""UI/Client/Claim Services/input_loginButton""))",Chrome 71.0.3578.98,,2019-01-22 17:52:19,2019-01-22 17:52:19,0.096s,PASSED
waitForPageLoad(5),Chrome 71.0.3578.98,,2019-01-22 17:52:19,2019-01-22 17:52:19,0.007s,PASSED
"waitForElementClickable(findTestObject(""UI/Client/Claim Services/span_ABMSClient""), 5)",Chrome 71.0.3578.98,,2019-01-22 17:52:19,2019-01-22 17:52:20,1.141s,PASSED
"click(findTestObject(""UI/Client/Claim Services/span_ABMSClient""))",Chrome 71.0.3578.98,,2019-01-22 17:52:20,2019-01-22 17:52:20,0.312s,PASSED
waitForPageLoad(5),Chrome 71.0.3578.98,,2019-01-22 17:52:20,2019-01-22 17:52:20,0.006s,PASSED
"waitForElementClickable(findTestObject(""UI/Client/Claim Services/span_firstClaim""), 5)",Chrome 71.0.3578.98,,2019-01-22 17:52:20,2019-01-22 17:52:21,0.621s,PASSED
"click(findTestObject(""UI/Client/Claim Services/span_firstClaim""))",Chrome 71.0.3578.98,,2019-01-22 17:52:21,2019-01-22 17:52:21,0.539s,PASSED
waitForPageLoad(5),Chrome 71.0.3578.98,,2019-01-22 17:52:21,2019-01-22 17:52:21,0.006s,PASSED
"waitForElementVisible(findTestObject(""UI/Client/Claim Services/span_ClaimHeader""), 5)",Chrome 71.0.3578.98,,2019-01-22 17:52:21,2019-01-22 17:52:21,0.037s,PASSED
"claimHeader = getText(findTestObject(""UI/Client/Claim Services/span_ClaimHeader""))",Chrome 71.0.3578.98,,2019-01-22 17:52:21,2019-01-22 17:52:21,0.031s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-01-22 17:52:21,2019-01-22 17:52:24,3.001s,PASSED
"waitForElementClickable(findTestObject(""UI/General/Log/span_logoutAsClient""), 5)",Chrome 71.0.3578.98,,2019-01-22 17:52:24,2019-01-22 17:52:24,0.026s,PASSED
"click(findTestObject(""UI/General/Log/span_logoutAsClient""))",Chrome 71.0.3578.98,,2019-01-22 17:52:24,2019-01-22 17:52:24,0.161s,PASSED
delay(1),Chrome 71.0.3578.98,,2019-01-22 17:52:24,2019-01-22 17:52:25,1.000s,PASSED
"waitForElementClickable(findTestObject(""UI/General/Log/a_userAvatar""), 5)",Chrome 71.0.3578.98,,2019-01-22 17:52:25,2019-01-22 17:52:26,0.028s,PASSED
"click(findTestObject(""UI/General/Log/a_userAvatar""))",Chrome 71.0.3578.98,,2019-01-22 17:52:26,2019-01-22 17:52:26,0.072s,PASSED
delay(1),Chrome 71.0.3578.98,,2019-01-22 17:52:26,2019-01-22 17:52:27,1.003s,PASSED
"waitForElementClickable(findTestObject(""UI/General/Log/a_signOutAMPS""), 5)",Chrome 71.0.3578.98,,2019-01-22 17:52:27,2019-01-22 17:52:27,0.086s,PASSED
"click(findTestObject(""UI/General/Log/a_signOutAMPS""))",Chrome 71.0.3578.98,,2019-01-22 17:52:27,2019-01-22 17:52:27,0.129s,PASSED
delay(1),Chrome 71.0.3578.98,,2019-01-22 17:52:27,2019-01-22 17:52:28,1.001s,PASSED
closeBrowser(),Chrome 71.0.3578.98,,2019-01-22 17:52:28,2019-01-22 17:52:28,0.658s,PASSED
,,,,,,
Test Cases/UI/Client/Claim Services/Download_successful,Chrome 71.0.3578.98,Download a file attached to a specific Claim.,2019-01-22 17:52:28,2019-01-22 17:52:52,23.251s,PASSED
"UAT = ""https://uat.advancedpricing.com""",Chrome 71.0.3578.98,,2019-01-22 17:52:29,2019-01-22 17:52:29,0.001s,PASSED
"USER = ""qaAuto""",Chrome 71.0.3578.98,,2019-01-22 17:52:29,2019-01-22 17:52:29,0.000s,PASSED
"PASSWD = ""a9yk100dD""",Chrome 71.0.3578.98,,2019-01-22 17:52:29,2019-01-22 17:52:29,0.000s,PASSED
"downloadPath = ""C:\Users\rogelio medrano\Downloads""",Chrome 71.0.3578.98,,2019-01-22 17:52:29,2019-01-22 17:52:29,0.000s,PASSED
"FILEDOWN = ""MedRecords-Demo.png""",Chrome 71.0.3578.98,,2019-01-22 17:52:29,2019-01-22 17:52:29,0.000s,PASSED
"openBrowser("""")",Chrome 71.0.3578.98,,2019-01-22 17:52:29,2019-01-22 17:52:31,2.189s,PASSED
maximizeWindow(),Chrome 71.0.3578.98,,2019-01-22 17:52:31,2019-01-22 17:52:32,1.152s,PASSED
navigateToUrl(UAT),Chrome 71.0.3578.98,,2019-01-22 17:52:32,2019-01-22 17:52:34,1.449s,PASSED
waitForPageLoad(5),Chrome 71.0.3578.98,,2019-01-22 17:52:34,2019-01-22 17:52:34,0.007s,PASSED
"setText(findTestObject(""UI/Client/Claim Services/input_userCode""), USER)",Chrome 71.0.3578.98,,2019-01-22 17:52:34,2019-01-22 17:52:34,0.150s,PASSED
"setText(findTestObject(""UI/Client/Claim Services/input_userPassword""), PASSWD)",Chrome 71.0.3578.98,,2019-01-22 17:52:34,2019-01-22 17:52:34,0.150s,PASSED
"waitForElementClickable(findTestObject(""UI/Client/Claim Services/input_loginButton""), 5)",Chrome 71.0.3578.98,,2019-01-22 17:52:34,2019-01-22 17:52:34,0.030s,PASSED
"click(findTestObject(""UI/Client/Claim Services/input_loginButton""))",Chrome 71.0.3578.98,,2019-01-22 17:52:34,2019-01-22 17:52:34,0.093s,PASSED
waitForPageLoad(5),Chrome 71.0.3578.98,,2019-01-22 17:52:34,2019-01-22 17:52:34,0.006s,PASSED
"waitForElementClickable(findTestObject(""UI/Client/Claim Services/span_ABMSClient""), 5)",Chrome 71.0.3578.98,,2019-01-22 17:52:34,2019-01-22 17:52:35,1.166s,PASSED
"click(findTestObject(""UI/Client/Claim Services/span_ABMSClient""))",Chrome 71.0.3578.98,,2019-01-22 17:52:35,2019-01-22 17:52:35,0.303s,PASSED
waitForPageLoad(5),Chrome 71.0.3578.98,,2019-01-22 17:52:35,2019-01-22 17:52:35,0.007s,PASSED
"waitForElementClickable(findTestObject(""UI/Client/Claim Services/span_firstClaim""), 5)",Chrome 71.0.3578.98,,2019-01-22 17:52:35,2019-01-22 17:52:36,0.583s,PASSED
"click(findTestObject(""UI/Client/Claim Services/span_firstClaim""))",Chrome 71.0.3578.98,,2019-01-22 17:52:36,2019-01-22 17:52:37,0.532s,PASSED
waitForPageLoad(5),Chrome 71.0.3578.98,,2019-01-22 17:52:37,2019-01-22 17:52:37,0.006s,PASSED
"waitForElementClickable(findTestObject(""UI/Client/Claim Services/a_FilesTab""), 5)",Chrome 71.0.3578.98,,2019-01-22 17:52:37,2019-01-22 17:52:37,0.031s,PASSED
"click(findTestObject(""UI/Client/Claim Services/a_FilesTab""))",Chrome 71.0.3578.98,,2019-01-22 17:52:37,2019-01-22 17:52:37,0.144s,PASSED
waitForPageLoad(5),Chrome 71.0.3578.98,,2019-01-22 17:52:37,2019-01-22 17:52:37,0.005s,PASSED
"fileName = getText(findTestObject(""UI/Client/Claim Services/a_firstExistingFile""))",Chrome 71.0.3578.98,,2019-01-22 17:52:37,2019-01-22 17:52:37,0.590s,PASSED
"verifyMatch(fileName, FILEDOWN, false)",Chrome 71.0.3578.98,,2019-01-22 17:52:37,2019-01-22 17:52:37,0.001s,PASSED
"waitForElementClickable(findTestObject(""UI/Client/Claim Services/a_firstExistingFile""), 5)",Chrome 71.0.3578.98,,2019-01-22 17:52:37,2019-01-22 17:52:37,0.050s,PASSED
"click(findTestObject(""UI/Client/Claim Services/a_firstExistingFile""))",Chrome 71.0.3578.98,,2019-01-22 17:52:37,2019-01-22 17:52:37,0.078s,PASSED
delay(10),Chrome 71.0.3578.98,,2019-01-22 17:52:37,2019-01-22 17:52:47,10.002s,PASSED
driver = getWebDriver(),Chrome 71.0.3578.98,,2019-01-22 17:52:47,2019-01-22 17:52:48,0.007s,PASSED
"Assert.assertTrue(isFileDownloaded(downloadPath, FILEDOWN), ""Failed to download Expected document"")",Chrome 71.0.3578.98,Verifying the file is download in the User defined Path,2019-01-22 17:52:48,2019-01-22 17:52:48,0.000s,PASSED
flag = false,Chrome 71.0.3578.98,,2019-01-22 17:52:48,2019-01-22 17:52:48,0.000s,PASSED
dir = new java.io.File(downloadPath),Chrome 71.0.3578.98,Creating an object for File and passing the download Path as argument,2019-01-22 17:52:48,2019-01-22 17:52:48,0.000s,PASSED
dir_contents = dir.listFiles(),Chrome 71.0.3578.98,Creating an Array where it will store all the files from that folder,2019-01-22 17:52:48,2019-01-22 17:52:48,0.016s,PASSED
"for ([i = 0, i < length, (i++)])",Chrome 71.0.3578.98,Iterating a loop for number of files available in the folder to verify file name in the folder,2019-01-22 17:52:48,2019-01-22 17:52:48,0.018s,PASSED
"waitForElementClickable(findTestObject(""UI/General/Log/span_logoutAsClient""), 5)",Chrome 71.0.3578.98,,2019-01-22 17:52:48,2019-01-22 17:52:48,0.053s,PASSED
"click(findTestObject(""UI/General/Log/span_logoutAsClient""))",Chrome 71.0.3578.98,,2019-01-22 17:52:48,2019-01-22 17:52:48,0.167s,PASSED
delay(1),Chrome 71.0.3578.98,,2019-01-22 17:52:48,2019-01-22 17:52:49,1.004s,PASSED
"waitForElementClickable(findTestObject(""UI/General/Log/a_userAvatar""), 5)",Chrome 71.0.3578.98,,2019-01-22 17:52:49,2019-01-22 17:52:49,0.024s,PASSED
"click(findTestObject(""UI/General/Log/a_userAvatar""))",Chrome 71.0.3578.98,,2019-01-22 17:52:49,2019-01-22 17:52:49,0.087s,PASSED
delay(1),Chrome 71.0.3578.98,,2019-01-22 17:52:49,2019-01-22 17:52:50,1.002s,PASSED
"waitForElementClickable(findTestObject(""UI/General/Log/a_signOutAMPS""), 5)",Chrome 71.0.3578.98,,2019-01-22 17:52:50,2019-01-22 17:52:50,0.050s,PASSED
"click(findTestObject(""UI/General/Log/a_signOutAMPS""))",Chrome 71.0.3578.98,,2019-01-22 17:52:50,2019-01-22 17:52:50,0.148s,PASSED
delay(1),Chrome 71.0.3578.98,,2019-01-22 17:52:50,2019-01-22 17:52:51,1.003s,PASSED
closeBrowser(),Chrome 71.0.3578.98,,2019-01-22 17:52:51,2019-01-22 17:52:52,0.633s,PASSED
closeBrowser(),Chrome 71.0.3578.98,,2019-01-22 17:52:52,2019-01-22 17:52:52,0.000s,PASSED
,,,,,,
Test Cases/UI/Client/Claim Services/Search_Successful,Chrome 71.0.3578.98,Search for a Claim entering valid/existing data to search and display a specific Claim.,2019-01-22 17:52:52,2019-01-22 17:53:11,18.775s,PASSED
"UAT = ""https://uat.advancedpricing.com""",Chrome 71.0.3578.98,,2019-01-22 17:52:52,2019-01-22 17:52:52,0.001s,PASSED
"USER = ""qaAuto""",Chrome 71.0.3578.98,,2019-01-22 17:52:52,2019-01-22 17:52:52,0.000s,PASSED
"PASSWD = ""a9yk100dD""",Chrome 71.0.3578.98,,2019-01-22 17:52:52,2019-01-22 17:52:52,0.000s,PASSED
"UPFILE = ""C:\uploadAMPS\UpFile.txt""",Chrome 71.0.3578.98,,2019-01-22 17:52:52,2019-01-22 17:52:52,0.000s,PASSED
"openBrowser("""")",Chrome 71.0.3578.98,,2019-01-22 17:52:52,2019-01-22 17:52:54,2.196s,PASSED
maximizeWindow(),Chrome 71.0.3578.98,,2019-01-22 17:52:54,2019-01-22 17:52:55,1.157s,PASSED
navigateToUrl(UAT),Chrome 71.0.3578.98,,2019-01-22 17:52:55,2019-01-22 17:52:57,1.496s,PASSED
waitForPageLoad(5),Chrome 71.0.3578.98,,2019-01-22 17:52:57,2019-01-22 17:52:57,0.007s,PASSED
"setText(findTestObject(""UI/Client/Claim Services/input_userCode""), USER)",Chrome 71.0.3578.98,,2019-01-22 17:52:57,2019-01-22 17:52:57,0.141s,PASSED
"setText(findTestObject(""UI/Client/Claim Services/input_userPassword""), PASSWD)",Chrome 71.0.3578.98,,2019-01-22 17:52:57,2019-01-22 17:52:57,0.152s,PASSED
"waitForElementClickable(findTestObject(""UI/Client/Claim Services/input_loginButton""), 5)",Chrome 71.0.3578.98,,2019-01-22 17:52:57,2019-01-22 17:52:57,0.033s,PASSED
"click(findTestObject(""UI/Client/Claim Services/input_loginButton""))",Chrome 71.0.3578.98,,2019-01-22 17:52:57,2019-01-22 17:52:57,0.095s,PASSED
waitForPageLoad(5),Chrome 71.0.3578.98,,2019-01-22 17:52:57,2019-01-22 17:52:57,0.006s,PASSED
