Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
"verifyElementVisible(findTestObject(""UI/Employee/Report Manager/Report Types/Create and Edit report/select_Scope dropdown""), CONTINUE_ON_FAILURE)",Chrome 71.0.3578.98,,2019-01-23 11:47:20,2019-01-23 11:47:20,0.023s,PASSED
"verifyElementPresent(findTestObject(""UI/Employee/Report Manager/Report Types/Create and Edit report/label_Filters""), 5, CONTINUE_ON_FAILURE)",Chrome 71.0.3578.98,,2019-01-23 11:47:20,2019-01-23 11:47:21,0.014s,PASSED
"verifyElementVisible(findTestObject(""UI/Employee/Report Manager/Report Types/Create and Edit report/label_Filters""), CONTINUE_ON_FAILURE)",Chrome 71.0.3578.98,,2019-01-23 11:47:21,2019-01-23 11:47:21,0.025s,PASSED
"verifyElementText(findTestObject(""UI/Employee/Report Manager/Report Types/Create and Edit report/label_Filters""), ""Filters"", CONTINUE_ON_FAILURE)",Chrome 71.0.3578.98,,2019-01-23 11:47:21,2019-01-23 11:47:21,0.026s,PASSED
"verifyElementPresent(findTestObject(""UI/Employee/Report Manager/Report Types/Create and Edit report/textarea_Filters input""), 5, CONTINUE_ON_FAILURE)",Chrome 71.0.3578.98,,2019-01-23 11:47:21,2019-01-23 11:47:21,0.016s,PASSED
"verifyElementVisible(findTestObject(""UI/Employee/Report Manager/Report Types/Create and Edit report/textarea_Filters input""), CONTINUE_ON_FAILURE)",Chrome 71.0.3578.98,,2019-01-23 11:47:21,2019-01-23 11:47:21,0.028s,PASSED
"verifyElementPresent(findTestObject(""UI/Employee/Report Manager/Report Types/Create and Edit report/label_Current Report Template""), 5, CONTINUE_ON_FAILURE)",Chrome 71.0.3578.98,,2019-01-23 11:47:21,2019-01-23 11:47:21,0.015s,PASSED
"verifyElementVisible(findTestObject(""UI/Employee/Report Manager/Report Types/Create and Edit report/label_Current Report Template""), CONTINUE_ON_FAILURE)",Chrome 71.0.3578.98,,2019-01-23 11:47:21,2019-01-23 11:47:21,0.024s,PASSED
"verifyElementText(findTestObject(""UI/Employee/Report Manager/Report Types/Create and Edit report/label_Current Report Template""), ""Current Report Template (Excel file, with columns defined on Data tab)"", CONTINUE_ON_FAILURE)",Chrome 71.0.3578.98,,2019-01-23 11:47:21,2019-01-23 11:47:21,0.025s,PASSED
"verifyElementPresent(findTestObject(""UI/Employee/Report Manager/Report Types/Create and Edit report/label_Upload Report Template""), 5, CONTINUE_ON_FAILURE)",Chrome 71.0.3578.98,,2019-01-23 11:47:21,2019-01-23 11:47:21,0.015s,PASSED
"verifyElementVisible(findTestObject(""UI/Employee/Report Manager/Report Types/Create and Edit report/label_Upload Report Template""), CONTINUE_ON_FAILURE)",Chrome 71.0.3578.98,,2019-01-23 11:47:21,2019-01-23 11:47:21,0.024s,PASSED
"verifyElementText(findTestObject(""UI/Employee/Report Manager/Report Types/Create and Edit report/label_Upload Report Template""), ""Upload Report Template"", CONTINUE_ON_FAILURE)",Chrome 71.0.3578.98,,2019-01-23 11:47:21,2019-01-23 11:47:21,0.026s,PASSED
"verifyElementPresent(findTestObject(""UI/Employee/Report Manager/Report Types/Create and Edit report/i_Upload Report Template tip label""), 5, CONTINUE_ON_FAILURE)",Chrome 71.0.3578.98,,2019-01-23 11:47:21,2019-01-23 11:47:21,0.015s,PASSED
"verifyElementVisible(findTestObject(""UI/Employee/Report Manager/Report Types/Create and Edit report/i_Upload Report Template tip label""), CONTINUE_ON_FAILURE)",Chrome 71.0.3578.98,,2019-01-23 11:47:21,2019-01-23 11:47:21,0.022s,PASSED
"verifyElementText(findTestObject(""UI/Employee/Report Manager/Report Types/Create and Edit report/i_Upload Report Template tip label""), ""Please include a tab named Data with headers that correspond to columns you would like the report to populate. To include dynamic dates, use placeholders enclosed in double curly brackets anywhere in the report: {{today}} {{yesterday}} {{to}} {{from}}"", CONTINUE_ON_FAILURE)",Chrome 71.0.3578.98,,2019-01-23 11:47:21,2019-01-23 11:47:21,0.025s,PASSED
"verifyElementPresent(findTestObject(""UI/Employee/Report Manager/Report Types/Create and Edit report/input_choose file button""), 5, CONTINUE_ON_FAILURE)",Chrome 71.0.3578.98,,2019-01-23 11:47:21,2019-01-23 11:47:21,0.017s,PASSED
"verifyElementVisible(findTestObject(""UI/Employee/Report Manager/Report Types/Create and Edit report/input_choose file button""), CONTINUE_ON_FAILURE)",Chrome 71.0.3578.98,,2019-01-23 11:47:21,2019-01-23 11:47:21,0.021s,PASSED
"verifyElementPresent(findTestObject(""UI/Employee/Report Manager/Report Types/Create and Edit report/button_Save""), 5, CONTINUE_ON_FAILURE)",Chrome 71.0.3578.98,,2019-01-23 11:47:21,2019-01-23 11:47:21,0.015s,PASSED
"verifyElementVisible(findTestObject(""UI/Employee/Report Manager/Report Types/Create and Edit report/button_Save""), CONTINUE_ON_FAILURE)",Chrome 71.0.3578.98,,2019-01-23 11:47:21,2019-01-23 11:47:21,0.022s,PASSED
"verifyElementPresent(findTestObject(""UI/Employee/Report Manager/Report Types/Create and Edit report/a_Cancel""), 5, CONTINUE_ON_FAILURE)",Chrome 71.0.3578.98,,2019-01-23 11:47:21,2019-01-23 11:47:21,0.016s,PASSED
"verifyElementVisible(findTestObject(""UI/Employee/Report Manager/Report Types/Create and Edit report/a_Cancel""), CONTINUE_ON_FAILURE)",Chrome 71.0.3578.98,,2019-01-23 11:47:21,2019-01-23 11:47:21,0.024s,PASSED
"verifyElementPresent(findTestObject(""UI/Employee/Report Manager/Report Types/Create and Edit report/a_Enable Mass Distribution""), 5, CONTINUE_ON_FAILURE)",Chrome 71.0.3578.98,,2019-01-23 11:47:21,2019-01-23 11:47:21,0.016s,PASSED
"verifyElementVisible(findTestObject(""UI/Employee/Report Manager/Report Types/Create and Edit report/a_Enable Mass Distribution""), CONTINUE_ON_FAILURE)",Chrome 71.0.3578.98,,2019-01-23 11:47:21,2019-01-23 11:47:21,0.024s,PASSED
"verifyElementPresent(findTestObject(""UI/Employee/Report Manager/Report Types/Create and Edit report/span_Report-On-Demand""), 5, CONTINUE_ON_FAILURE)",Chrome 71.0.3578.98,,2019-01-23 11:47:21,2019-01-23 11:47:21,0.020s,PASSED
"verifyElementVisible(findTestObject(""UI/Employee/Report Manager/Report Types/Create and Edit report/span_Report-On-Demand""), CONTINUE_ON_FAILURE)",Chrome 71.0.3578.98,,2019-01-23 11:47:21,2019-01-23 11:47:21,0.023s,PASSED
"verifyElementText(findTestObject(""UI/Employee/Report Manager/Report Types/Create and Edit report/span_Report-On-Demand""), ""Report-On-Demand"", CONTINUE_ON_FAILURE)",Chrome 71.0.3578.98,,2019-01-23 11:47:21,2019-01-23 11:47:21,0.024s,PASSED
"verifyElementPresent(findTestObject(""UI/Employee/Report Manager/Report Types/Create and Edit report/div_Create On-Demand Report""), 5, CONTINUE_ON_FAILURE)",Chrome 71.0.3578.98,,2019-01-23 11:47:21,2019-01-23 11:47:21,0.016s,PASSED
"verifyElementVisible(findTestObject(""UI/Employee/Report Manager/Report Types/Create and Edit report/div_Create On-Demand Report""), CONTINUE_ON_FAILURE)",Chrome 71.0.3578.98,,2019-01-23 11:47:21,2019-01-23 11:47:21,0.021s,PASSED
"verifyElementText(findTestObject(""UI/Employee/Report Manager/Report Types/Create and Edit report/div_Create On-Demand Report""), ""Create On-Demand Report for:   "", CONTINUE_ON_FAILURE)",Chrome 71.0.3578.98,,2019-01-23 11:47:21,2019-01-23 11:47:21,0.026s,PASSED
"verifyElementPresent(findTestObject(""UI/Employee/Report Manager/Report Types/Create and Edit report/select_Create On-Deman report dropdown""), 5, CONTINUE_ON_FAILURE)",Chrome 71.0.3578.98,,2019-01-23 11:47:21,2019-01-23 11:47:21,0.015s,PASSED
"verifyElementVisible(findTestObject(""UI/Employee/Report Manager/Report Types/Create and Edit report/select_Create On-Deman report dropdown""), CONTINUE_ON_FAILURE)",Chrome 71.0.3578.98,,2019-01-23 11:47:21,2019-01-23 11:47:21,0.022s,PASSED
"verifyElementPresent(findTestObject(""UI/Employee/Report Manager/Report Types/Create and Edit report/button_Create and Download""), 5, CONTINUE_ON_FAILURE)",Chrome 71.0.3578.98,,2019-01-23 11:47:21,2019-01-23 11:47:21,0.019s,PASSED
"verifyElementVisible(findTestObject(""UI/Employee/Report Manager/Report Types/Create and Edit report/button_Create and Download""), CONTINUE_ON_FAILURE)",Chrome 71.0.3578.98,,2019-01-23 11:47:21,2019-01-23 11:47:21,0.024s,PASSED
"click(findTestObject(""UI/Employee/Report Manager/Report Types/Create and Edit report/a_Cancel""))",Chrome 71.0.3578.98,,2019-01-23 11:47:21,2019-01-23 11:47:21,0.101s,PASSED
,,,,,,
Test Cases/UI/Employee/Report Manager/Report Types/Report Types - Create new report,Chrome 71.0.3578.98,,2019-01-23 11:47:21,2019-01-23 11:47:24,3.087s,PASSED
"click(findTestObject(""UI/Employee/Report Manager/span_Report Management Menu""))",Chrome 71.0.3578.98,,2019-01-23 11:47:21,2019-01-23 11:47:21,0.062s,PASSED
"click(findTestObject(""UI/Employee/Report Manager/span_Report Types Sub Menu""))",Chrome 71.0.3578.98,,2019-01-23 11:47:21,2019-01-23 11:47:22,0.064s,PASSED
"waitForElementPresent(findTestObject(""UI/Employee/Report Manager/Report Types/h1_Report Types Title""), 5)",Chrome 71.0.3578.98,,2019-01-23 11:47:22,2019-01-23 11:47:22,0.014s,PASSED
"waitForElementVisible(findTestObject(""UI/Employee/Report Manager/Report Types/h1_Report Types Title""), 5)",Chrome 71.0.3578.98,,2019-01-23 11:47:22,2019-01-23 11:47:22,0.029s,PASSED
"click(findTestObject(""UI/Employee/Report Manager/Report Types/a_Create New_button""))",Chrome 71.0.3578.98,,2019-01-23 11:47:22,2019-01-23 11:47:22,0.334s,PASSED
"waitForElementPresent(findTestObject(""UI/Employee/Report Manager/Report Types/Create and Edit report/span_Edit Form Title""), 5)",Chrome 71.0.3578.98,,2019-01-23 11:47:22,2019-01-23 11:47:22,0.014s,PASSED
"waitForElementVisible(findTestObject(""UI/Employee/Report Manager/Report Types/Create and Edit report/span_Edit Form Title""), 5)",Chrome 71.0.3578.98,,2019-01-23 11:47:22,2019-01-23 11:47:22,0.022s,PASSED
"sendKeys(findTestObject(""UI/Employee/Report Manager/Report Types/Create and Edit report/input_Report Name""), reportName)",Chrome 71.0.3578.98,,2019-01-23 11:47:22,2019-01-23 11:47:22,0.126s,PASSED
"selectOptionByIndex(findTestObject(""UI/Employee/Report Manager/Report Types/Create and Edit report/select_File Area Tag dropdown""), 1, STOP_ON_FAILURE)",Chrome 71.0.3578.98,,2019-01-23 11:47:22,2019-01-23 11:47:22,0.123s,PASSED
"scrollToElement(findTestObject(""UI/Employee/Report Manager/Report Types/Create and Edit report/button_Save""), 0)",Chrome 71.0.3578.98,,2019-01-23 11:47:22,2019-01-23 11:47:22,0.026s,PASSED
"click(findTestObject(""UI/Employee/Report Manager/Report Types/Create and Edit report/button_Save""))",Chrome 71.0.3578.98,,2019-01-23 11:47:22,2019-01-23 11:47:22,0.079s,PASSED
"waitForElementPresent(findTestObject(""UI/Employee/Report Manager/Report Types/a_Create New_button""), 5)",Chrome 71.0.3578.98,,2019-01-23 11:47:22,2019-01-23 11:47:23,0.564s,PASSED
"waitForElementVisible(findTestObject(""UI/Employee/Report Manager/Report Types/a_Create New_button""), 5)",Chrome 71.0.3578.98,,2019-01-23 11:47:23,2019-01-23 11:47:23,0.022s,PASSED
driver = getWebDriver(),Chrome 71.0.3578.98,,2019-01-23 11:47:23,2019-01-23 11:47:23,0.004s,PASSED
tableElement = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 71.0.3578.98,,2019-01-23 11:47:23,2019-01-23 11:47:23,0.001s,PASSED
while (true),Chrome 71.0.3578.98,,2019-01-23 11:47:23,2019-01-23 11:47:24,1.437s,PASSED
,,,,,,
Test Cases/UI/Employee/Report Manager/Report Types/Report Types - Edit report,Chrome 71.0.3578.98,,2019-01-23 11:47:24,2019-01-23 11:47:34,9.318s,PASSED
"click(findTestObject(""UI/Employee/Report Manager/span_Report Management Menu""))",Chrome 71.0.3578.98,,2019-01-23 11:47:24,2019-01-23 11:47:25,0.098s,PASSED
"click(findTestObject(""UI/Employee/Report Manager/span_Report Types Sub Menu""))",Chrome 71.0.3578.98,,2019-01-23 11:47:25,2019-01-23 11:47:25,0.065s,PASSED
"waitForElementPresent(findTestObject(""UI/Employee/Report Manager/Report Types/h1_Report Types Title""), 5)",Chrome 71.0.3578.98,,2019-01-23 11:47:25,2019-01-23 11:47:25,0.015s,PASSED
"waitForElementVisible(findTestObject(""UI/Employee/Report Manager/Report Types/h1_Report Types Title""), 5)",Chrome 71.0.3578.98,,2019-01-23 11:47:25,2019-01-23 11:47:25,0.032s,PASSED
driver = getWebDriver(),Chrome 71.0.3578.98,,2019-01-23 11:47:25,2019-01-23 11:47:25,0.001s,PASSED
tableElement = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 71.0.3578.98,,2019-01-23 11:47:25,2019-01-23 11:47:25,0.000s,PASSED
editButton = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 71.0.3578.98,,2019-01-23 11:47:25,2019-01-23 11:47:25,0.000s,PASSED
delay(2),Chrome 71.0.3578.98,,2019-01-23 11:47:25,2019-01-23 11:47:27,2.021s,PASSED
while (true),Chrome 71.0.3578.98,,2019-01-23 11:47:27,2019-01-23 11:47:27,0.153s,PASSED
delay(2),Chrome 71.0.3578.98,,2019-01-23 11:47:27,2019-01-23 11:47:29,2.002s,PASSED
editButton.click(),Chrome 71.0.3578.98,,2019-01-23 11:47:29,2019-01-23 11:47:29,0.405s,PASSED
"waitForElementPresent(findTestObject(""UI/Employee/Report Manager/Report Types/Create and Edit report/span_Edit Form Title""), 5)",Chrome 71.0.3578.98,,2019-01-23 11:47:29,2019-01-23 11:47:29,0.016s,PASSED
"waitForElementVisible(findTestObject(""UI/Employee/Report Manager/Report Types/Create and Edit report/span_Edit Form Title""), 5)",Chrome 71.0.3578.98,,2019-01-23 11:47:29,2019-01-23 11:47:29,0.027s,PASSED
"clearText(findTestObject(""UI/Employee/Report Manager/Report Types/Create and Edit report/input_Report Name""))",Chrome 71.0.3578.98,,2019-01-23 11:47:29,2019-01-23 11:47:29,0.064s,PASSED
"sendKeys(findTestObject(""UI/Employee/Report Manager/Report Types/Create and Edit report/input_Report Name""), editedReportName)",Chrome 71.0.3578.98,,2019-01-23 11:47:29,2019-01-23 11:47:30,0.150s,PASSED
"selectOptionByIndex(findTestObject(""UI/Employee/Report Manager/Report Types/Create and Edit report/select_File Area Tag dropdown""), 1, STOP_ON_FAILURE)",Chrome 71.0.3578.98,,2019-01-23 11:47:30,2019-01-23 11:47:30,0.080s,PASSED
"scrollToElement(findTestObject(""UI/Employee/Report Manager/Report Types/Create and Edit report/button_Save""), 0)",Chrome 71.0.3578.98,,2019-01-23 11:47:30,2019-01-23 11:47:30,0.021s,PASSED
"click(findTestObject(""UI/Employee/Report Manager/Report Types/Create and Edit report/button_Save""))",Chrome 71.0.3578.98,,2019-01-23 11:47:30,2019-01-23 11:47:30,0.072s,PASSED
"waitForElementPresent(findTestObject(""UI/Employee/Report Manager/Report Types/a_Create New_button""), 5)",Chrome 71.0.3578.98,,2019-01-23 11:47:30,2019-01-23 11:47:30,0.595s,PASSED
"waitForElementVisible(findTestObject(""UI/Employee/Report Manager/Report Types/a_Create New_button""), 5)",Chrome 71.0.3578.98,,2019-01-23 11:47:30,2019-01-23 11:47:30,0.025s,PASSED
delay(2),Chrome 71.0.3578.98,,2019-01-23 11:47:30,2019-01-23 11:47:32,2.002s,PASSED
while (true),Chrome 71.0.3578.98,,2019-01-23 11:47:32,2019-01-23 11:47:34,1.352s,PASSED
,,,,,,
Test Cases/UI/Employee/Report Manager/Report Types/Report Types - Delete report,Chrome 71.0.3578.98,,2019-01-23 11:47:34,2019-01-23 11:47:43,9.049s,PASSED
"click(findTestObject(""UI/Employee/Report Manager/span_Report Management Menu""))",Chrome 71.0.3578.98,,2019-01-23 11:47:34,2019-01-23 11:47:34,0.067s,PASSED
"click(findTestObject(""UI/Employee/Report Manager/span_Report Types Sub Menu""))",Chrome 71.0.3578.98,,2019-01-23 11:47:34,2019-01-23 11:47:34,0.053s,PASSED
"waitForElementPresent(findTestObject(""UI/Employee/Report Manager/Report Types/h1_Report Types Title""), 5)",Chrome 71.0.3578.98,,2019-01-23 11:47:34,2019-01-23 11:47:34,0.012s,PASSED
"waitForElementVisible(findTestObject(""UI/Employee/Report Manager/Report Types/h1_Report Types Title""), 5)",Chrome 71.0.3578.98,,2019-01-23 11:47:34,2019-01-23 11:47:34,0.032s,PASSED
"waitForElementPresent(findTestObject(""UI/Employee/Report Manager/Report Types/a_Create New_button""), 5)",Chrome 71.0.3578.98,,2019-01-23 11:47:34,2019-01-23 11:47:34,0.011s,PASSED
"waitForElementVisible(findTestObject(""UI/Employee/Report Manager/Report Types/a_Create New_button""), 5)",Chrome 71.0.3578.98,,2019-01-23 11:47:34,2019-01-23 11:47:34,0.016s,PASSED
delay(2),Chrome 71.0.3578.98,,2019-01-23 11:47:34,2019-01-23 11:47:36,2.001s,PASSED
driver = getWebDriver(),Chrome 71.0.3578.98,,2019-01-23 11:47:36,2019-01-23 11:47:36,0.000s,PASSED
tableElement = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 71.0.3578.98,,2019-01-23 11:47:36,2019-01-23 11:47:36,0.001s,PASSED
deleteButton = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 71.0.3578.98,,2019-01-23 11:47:36,2019-01-23 11:47:36,0.001s,PASSED
while (true),Chrome 71.0.3578.98,,2019-01-23 11:47:36,2019-01-23 11:47:36,0.252s,PASSED
delay(2),Chrome 71.0.3578.98,,2019-01-23 11:47:36,2019-01-23 11:47:38,2.001s,PASSED
deleteButton.click(),Chrome 71.0.3578.98,,2019-01-23 11:47:38,2019-01-23 11:47:38,0.119s,PASSED
delay(2),Chrome 71.0.3578.98,,2019-01-23 11:47:38,2019-01-23 11:47:40,2.001s,PASSED
"click(findTestObject(""UI/Employee/Report Manager/Report Types/button_delete warning message_Yes Button""))",Chrome 71.0.3578.98,,2019-01-23 11:47:40,2019-01-23 11:47:41,0.134s,PASSED
delay(2),Chrome 71.0.3578.98,,2019-01-23 11:47:41,2019-01-23 11:47:43,2.002s,PASSED
"waitForElementPresent(findTestObject(""UI/Employee/Report Manager/Report Types/h_Report Deleted Tittle""), 5)",Chrome 71.0.3578.98,,2019-01-23 11:47:43,2019-01-23 11:47:43,0.060s,PASSED
"waitForElementVisible(findTestObject(""UI/Employee/Report Manager/Report Types/h_Report Deleted Tittle""), 5)",Chrome 71.0.3578.98,,2019-01-23 11:47:43,2019-01-23 11:47:43,0.038s,PASSED
"verifyElementText(findTestObject(""UI/Employee/Report Manager/Report Types/h_Report Deleted Tittle""), ""Report Deleted"")",Chrome 71.0.3578.98,,2019-01-23 11:47:43,2019-01-23 11:47:43,0.024s,PASSED
"click(findTestObject(""UI/Employee/Report Manager/Report Types/button_delete warning message_Yes Button""))",Chrome 71.0.3578.98,,2019-01-23 11:47:43,2019-01-23 11:47:43,0.081s,PASSED
